kind,dataset,model,method,seed,status,metric_name,metric_value,expected_rows,actual_rows,path
training,popqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,auroc,0.8695229806678071,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/llmsknow_probe/seed_1
training,popqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,sweep_best_dev_auroc,0.8781522512435913,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/llmsknow_probe/seed_1
training,popqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,auroc,0.8724189749591804,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/llmsknow_probe/seed_2
training,popqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,sweep_best_dev_auroc,0.8544883131980896,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/llmsknow_probe/seed_2
training,popqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,3,complete,auroc,0.8723417262148893,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/llmsknow_probe/seed_3
training,popqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,3,complete,sweep_best_dev_auroc,0.8643745183944702,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/llmsknow_probe/seed_3
training,popqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,4,complete,auroc,0.8695841127676056,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/llmsknow_probe/seed_4
training,popqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,4,complete,sweep_best_dev_auroc,0.8664864897727966,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/llmsknow_probe/seed_4
training,popqa_memmap,Llama-3.1-8B-Instruct,icr_probe,0,complete,auroc,0.6118792452075212,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/icr_probe/seed_0
training,popqa_memmap,Llama-3.1-8B-Instruct,icr_probe,1,complete,auroc,0.6205377735244657,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/icr_probe/seed_1
training,popqa_memmap,Llama-3.1-8B-Instruct,icr_probe,2,complete,auroc,0.6238144540736764,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/icr_probe/seed_2
training,popqa_memmap,Llama-3.1-8B-Instruct,icr_probe,3,complete,auroc,0.6166639435094938,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/icr_probe/seed_3
training,popqa_memmap,Llama-3.1-8B-Instruct,icr_probe,4,complete,auroc,0.6132080347586004,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/icr_probe/seed_4
training,popqa_memmap,Llama-3.1-8B-Instruct,act_vit,0,complete,auroc,0.8030709988207062,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/act_vit/seed_0
training,popqa_memmap,Llama-3.1-8B-Instruct,act_vit,1,complete,auroc,0.7971875899614422,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/act_vit/seed_1
training,popqa_memmap,Llama-3.1-8B-Instruct,act_vit,2,complete,auroc,0.7862741207814683,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/act_vit/seed_2
training,popqa_memmap,Llama-3.1-8B-Instruct,act_vit,3,complete,auroc,0.802414384494232,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/act_vit/seed_3
training,popqa_memmap,Llama-3.1-8B-Instruct,act_vit,4,complete,auroc,0.7682654378003114,,,runs/baseline_comparison_popqa_memmap/popqa_memmap/act_vit/seed_4
training,popqa,Qwen3-8B,contrastive,0,complete,cosine_auroc,0.8771219314655336,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_0
training,popqa,Qwen3-8B,contrastive,0,complete,mahalanobis_auroc,0.881790862434757,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_0
training,popqa,Qwen3-8B,contrastive,0,complete,knn_auroc,0.9119553538802201,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_0
training,popqa,Qwen3-8B,contrastive,1,complete,cosine_auroc,0.8554693678314509,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_1
training,popqa,Qwen3-8B,contrastive,1,complete,mahalanobis_auroc,0.8752699710394705,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_1
training,popqa,Qwen3-8B,contrastive,1,complete,knn_auroc,0.9133617939166526,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_1
training,popqa,Qwen3-8B,contrastive,2,complete,cosine_auroc,0.8554008524540095,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_2
training,popqa,Qwen3-8B,contrastive,2,complete,mahalanobis_auroc,0.8647799599679307,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_2
training,popqa,Qwen3-8B,contrastive,2,complete,knn_auroc,0.9087838759114931,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_2
training,popqa,Qwen3-8B,contrastive,3,complete,cosine_auroc,0.8391869099496599,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_3
training,popqa,Qwen3-8B,contrastive,3,complete,mahalanobis_auroc,0.8507203318189505,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_3
training,popqa,Qwen3-8B,contrastive,3,complete,knn_auroc,0.9017353138481509,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_3
training,popqa,Qwen3-8B,contrastive,4,complete,cosine_auroc,0.8386606027717027,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_4
training,popqa,Qwen3-8B,contrastive,4,complete,mahalanobis_auroc,0.8492266284162244,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_4
training,popqa,Qwen3-8B,contrastive,4,complete,knn_auroc,0.905510136185391,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive/seed_4
training,popqa,Qwen3-8B,contrastive_logprob_recon,0,complete,cosine_auroc,0.8909357905242893,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_0
training,popqa,Qwen3-8B,contrastive_logprob_recon,0,complete,mahalanobis_auroc,0.8915050476403441,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_0
training,popqa,Qwen3-8B,contrastive_logprob_recon,0,complete,knn_auroc,0.9161624025786324,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_0
training,popqa,Qwen3-8B,contrastive_logprob_recon,1,complete,cosine_auroc,0.885119482637317,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_1
training,popqa,Qwen3-8B,contrastive_logprob_recon,1,complete,mahalanobis_auroc,0.8948994562401489,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_1
training,popqa,Qwen3-8B,contrastive_logprob_recon,1,complete,knn_auroc,0.9202590085790797,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_1
training,popqa,Qwen3-8B,contrastive_logprob_recon,2,complete,cosine_auroc,0.888620925209841,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_2
training,popqa,Qwen3-8B,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.8962036345192061,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_2
training,popqa,Qwen3-8B,contrastive_logprob_recon,2,complete,knn_auroc,0.9177454145827992,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_2
training,popqa,Qwen3-8B,contrastive_logprob_recon,3,complete,cosine_auroc,0.8818846023790174,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_3
training,popqa,Qwen3-8B,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.8932878109439168,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_3
training,popqa,Qwen3-8B,contrastive_logprob_recon,3,complete,knn_auroc,0.9142671513419469,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_3
training,popqa,Qwen3-8B,contrastive_logprob_recon,4,complete,cosine_auroc,0.8941624898419988,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_4
training,popqa,Qwen3-8B,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.8950835274034239,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_4
training,popqa,Qwen3-8B,contrastive_logprob_recon,4,complete,knn_auroc,0.9161283153261741,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/contrastive_logprob_recon/seed_4
training,popqa,Qwen3-8B,linear_probe,0,complete,auroc,0.9055592218289312,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/linear_probe/seed_0
training,popqa,Qwen3-8B,linear_probe,1,complete,auroc,0.9085384476937929,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/linear_probe/seed_1
training,popqa,Qwen3-8B,linear_probe,2,complete,auroc,0.9060845063893147,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/linear_probe/seed_2
training,popqa,Qwen3-8B,linear_probe,3,complete,auroc,0.9099339798094386,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/linear_probe/seed_3
training,popqa,Qwen3-8B,linear_probe,4,complete,auroc,0.9081409903301283,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/linear_probe/seed_4
training,popqa,Qwen3-8B,token_entropy,,complete,mean_logprob_auroc,0.7299348797129035,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/token_entropy
training,popqa,Qwen3-8B,token_entropy,,complete,min_logprob_auroc,0.7839659018396209,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/token_entropy
training,popqa,Qwen3-8B,logprob_baseline,,complete,mean_logprob_auroc,0.7299348797129035,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/logprob_baseline
training,popqa,Qwen3-8B,logprob_baseline,,complete,perplexity_auroc,0.729934538840379,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/logprob_baseline
training,popqa,Qwen3-8B,logprob_baseline,,complete,seq_logprob_auroc,0.7299348797129035,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/logprob_baseline
training,popqa,Qwen3-8B,saplma,0,complete,auroc,0.8037085567184612,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/saplma/seed_0
training,popqa,Qwen3-8B,saplma,1,complete,auroc,0.8027530910320528,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/saplma/seed_1
training,popqa,Qwen3-8B,saplma,2,complete,auroc,0.8085820112024347,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/saplma/seed_2
training,popqa,Qwen3-8B,saplma,3,complete,auroc,0.8148210010198906,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/saplma/seed_3
training,popqa,Qwen3-8B,saplma,4,complete,auroc,0.8015147011502403,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/saplma/seed_4
training,popqa,Qwen3-8B,saplma_logprob_recon,0,complete,auroc,0.7997145533479135,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/saplma_logprob_recon/seed_0
training,popqa,Qwen3-8B,saplma_logprob_recon,1,complete,auroc,0.7962990106515846,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/saplma_logprob_recon/seed_1
training,popqa,Qwen3-8B,saplma_logprob_recon,2,complete,auroc,0.7932751304860024,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/saplma_logprob_recon/seed_2
training,popqa,Qwen3-8B,saplma_logprob_recon,3,complete,auroc,0.8117531482986371,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/saplma_logprob_recon/seed_3
training,popqa,Qwen3-8B,saplma_logprob_recon,4,complete,auroc,0.8015239047084042,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/saplma_logprob_recon/seed_4
training,popqa,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.8365342399633494,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/llmsknow_probe/seed_0
training,popqa,Qwen3-8B,llmsknow_probe,0,complete,sweep_best_dev_auroc,0.857563853263855,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/llmsknow_probe/seed_0
training,popqa,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.8544968585188135,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/llmsknow_probe/seed_1
training,popqa,Qwen3-8B,llmsknow_probe,1,complete,sweep_best_dev_auroc,0.8455821871757507,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/llmsknow_probe/seed_1
training,popqa,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.8260125277470236,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/llmsknow_probe/seed_2
training,popqa,Qwen3-8B,llmsknow_probe,2,complete,sweep_best_dev_auroc,0.8413040637969971,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/llmsknow_probe/seed_2
training,popqa,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.8356956935528734,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/llmsknow_probe/seed_3
training,popqa,Qwen3-8B,llmsknow_probe,3,complete,sweep_best_dev_auroc,0.8391785621643066,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/llmsknow_probe/seed_3
training,popqa,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.8415866525227294,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/llmsknow_probe/seed_4
training,popqa,Qwen3-8B,llmsknow_probe,4,complete,sweep_best_dev_auroc,0.8615736365318298,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/llmsknow_probe/seed_4
training,popqa,Qwen3-8B,icr_probe,0,running,,,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/icr_probe/seed_0
training,popqa,Qwen3-8B,icr_probe,1,running,,,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/icr_probe/seed_1
training,popqa,Qwen3-8B,icr_probe,2,running,,,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/icr_probe/seed_2
training,popqa,Qwen3-8B,icr_probe,3,running,,,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/icr_probe/seed_3
training,popqa,Qwen3-8B,icr_probe,4,running,,,,,runs/baseline_comparison_popqa_qwen3/popqa_qwen3/icr_probe/seed_4
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,0,complete,cosine_auroc,0.8852542176739244,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_0
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,0,complete,mahalanobis_auroc,0.8930876042665277,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_0
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,0,complete,knn_auroc,0.9171831500819929,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_0
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,1,complete,cosine_auroc,0.9026203560875347,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_1
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,1,complete,mahalanobis_auroc,0.9069889312771311,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_1
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,1,complete,knn_auroc,0.9244888753877735,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_1
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,2,complete,cosine_auroc,0.8903815730815815,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_2
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.8980288809898596,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_2
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,2,complete,knn_auroc,0.9232126254716074,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_2
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,3,complete,cosine_auroc,0.8975567802995934,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_3
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.9053727425630991,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_3
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,3,complete,knn_auroc,0.9208448892798953,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_3
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,4,complete,cosine_auroc,0.8905285292156685,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_4
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.8936090190957496,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_4
training,popqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,4,complete,knn_auroc,0.9196725278164619,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/contrastive_logprob_recon/seed_4
training,popqa_qwen3_memmap,Qwen3-8B,linear_probe,0,complete,auroc,0.9129654761576,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/linear_probe/seed_0
training,popqa_qwen3_memmap,Qwen3-8B,linear_probe,1,complete,auroc,0.9126038391385937,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/linear_probe/seed_1
training,popqa_qwen3_memmap,Qwen3-8B,linear_probe,2,complete,auroc,0.9136137927044006,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/linear_probe/seed_2
training,popqa_qwen3_memmap,Qwen3-8B,linear_probe,3,complete,auroc,0.9136055736812413,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/linear_probe/seed_3
training,popqa_qwen3_memmap,Qwen3-8B,linear_probe,4,complete,auroc,0.9141539469064255,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/linear_probe/seed_4
training,popqa_qwen3_memmap,Qwen3-8B,token_entropy,,pending,,,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/token_entropy
training,popqa_qwen3_memmap,Qwen3-8B,logprob_baseline,,pending,,,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/logprob_baseline
training,popqa_qwen3_memmap,Qwen3-8B,saplma,0,complete,auroc,0.8152445784035632,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/saplma/seed_0
training,popqa_qwen3_memmap,Qwen3-8B,saplma,1,complete,auroc,0.8141826806113901,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/saplma/seed_1
training,popqa_qwen3_memmap,Qwen3-8B,saplma,2,complete,auroc,0.8112895844593395,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/saplma/seed_2
training,popqa_qwen3_memmap,Qwen3-8B,saplma,3,complete,auroc,0.8137661405176801,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/saplma/seed_3
training,popqa_qwen3_memmap,Qwen3-8B,saplma,4,complete,auroc,0.8076071333230759,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/saplma/seed_4
training,popqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.9075570301578972,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/llmsknow_probe/seed_0
training,popqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,0,complete,sweep_best_dev_auroc,0.8655789494514465,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/llmsknow_probe/seed_0
training,popqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.9048460675590553,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/llmsknow_probe/seed_1
training,popqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,1,complete,sweep_best_dev_auroc,0.8849272131919861,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/llmsknow_probe/seed_1
training,popqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.9046271127820933,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/llmsknow_probe/seed_2
training,popqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,2,complete,sweep_best_dev_auroc,0.8564022183418274,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/llmsknow_probe/seed_2
training,popqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.9043627889972923,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/llmsknow_probe/seed_3
training,popqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,3,complete,sweep_best_dev_auroc,0.8732002973556519,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/llmsknow_probe/seed_3
training,popqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.8964159798850915,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/llmsknow_probe/seed_4
training,popqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,4,complete,sweep_best_dev_auroc,0.8877275586128235,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/llmsknow_probe/seed_4
training,popqa_qwen3_memmap,Qwen3-8B,icr_probe,0,complete,auroc,0.7618166539764948,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/icr_probe/seed_0
training,popqa_qwen3_memmap,Qwen3-8B,icr_probe,1,complete,auroc,0.7525672940740186,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/icr_probe/seed_1
training,popqa_qwen3_memmap,Qwen3-8B,icr_probe,2,complete,auroc,0.7561445417138439,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/icr_probe/seed_2
training,popqa_qwen3_memmap,Qwen3-8B,icr_probe,3,complete,auroc,0.7494151343119888,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/icr_probe/seed_3
training,popqa_qwen3_memmap,Qwen3-8B,icr_probe,4,complete,auroc,0.7621835511703232,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/icr_probe/seed_4
training,popqa_qwen3_memmap,Qwen3-8B,act_vit,0,complete,auroc,0.8403865702476623,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/act_vit/seed_0
training,popqa_qwen3_memmap,Qwen3-8B,act_vit,1,complete,auroc,0.8382818427970453,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/act_vit/seed_1
training,popqa_qwen3_memmap,Qwen3-8B,act_vit,2,complete,auroc,0.818035429907513,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/act_vit/seed_2
training,popqa_qwen3_memmap,Qwen3-8B,act_vit,3,complete,auroc,0.8281070208868391,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/act_vit/seed_3
training,popqa_qwen3_memmap,Qwen3-8B,act_vit,4,complete,auroc,0.8259194456827772,,,runs/baseline_comparison_popqa_qwen3_memmap/popqa_qwen3_memmap/act_vit/seed_4
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,0,complete,cosine_auroc,0.7225060268625876,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_0
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,0,complete,mahalanobis_auroc,0.7510260016071633,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_0
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,0,complete,knn_auroc,0.7536304672253472,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_0
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,1,complete,cosine_auroc,0.7360090689932269,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_1
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,1,complete,mahalanobis_auroc,0.7460825393181034,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_1
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,1,complete,knn_auroc,0.7620178509929973,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_1
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.7180325163586271,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_2
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.7381973940994145,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_2
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.7535874182068649,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_2
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.7230907760303065,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_3
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.7384126391918263,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_3
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.7475677304557456,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_3
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7323821891860866,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_4
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7492394673401447,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_4
training,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.7692716106072781,,,runs/baseline_comparison_sciq/sciq/contrastive_logprob_recon/seed_4
training,sciq,Llama-3.1-8B-Instruct,linear_probe,0,complete,auroc,0.6941080243370452,,,runs/baseline_comparison_sciq/sciq/linear_probe/seed_0
training,sciq,Llama-3.1-8B-Instruct,linear_probe,1,complete,auroc,0.7021581907932499,,,runs/baseline_comparison_sciq/sciq/linear_probe/seed_1
training,sciq,Llama-3.1-8B-Instruct,linear_probe,2,complete,auroc,0.6892793594306048,,,runs/baseline_comparison_sciq/sciq/linear_probe/seed_2
