kind,source_dataset,target_dataset,model,method,seed,status,metric_name,metric_value,expected_rows,actual_rows,path
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__2.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__2.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,auroc,0.7840803120182375,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__2.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.7840803120182375,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__2.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.7799111028119654,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__2.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.7726230450232358,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__2.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__2.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__2.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,auroc,0.7505296338692317,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__2.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.7505296338692317,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__2.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.7587816712511319,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__2.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.7484345902171499,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__2.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__2.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__2.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,auroc,0.8051439905375218,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__2.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.8051439905375218,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__2.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.7991295565642207,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__2.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.7870328028211979,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__2.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__2.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__2.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.6831636831636831,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.6831636831636831,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.7031819246205706,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.705230293030011,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.7931932672124403,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__3.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.7931932672124403,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__3.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.7817934656277494,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__3.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.7505737114627383,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__3.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__3.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__3.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.644051838692825,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__3.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.644051838692825,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__3.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.6545884795531779,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__3.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.6298818443107173,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__3.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__3.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__3.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.7865800591536427,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__3.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.7865800591536427,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__3.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.779249208895054,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__3.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.7702527867901312,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__3.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__3.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__3.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.7516273427756233,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__3.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.7516273427756233,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__3.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.7577523021988348,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__3.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.7378931677230869,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__3.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__3.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__3.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.8080183123392253,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__3.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.8080183123392253,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__3.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.802040931125833,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__3.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.7851503469920287,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__3.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__3.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__3.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.6949979397088,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.6949979397088,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7020049512997326,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7043224694846697,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.7995375572461498,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__4.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.7995375572461498,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__4.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7956081095898101,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__4.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7563573159724324,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__4.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__4.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__contrastive_logprob_recon__4.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.6521407037380071,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__4.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.6521407037380071,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__4.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.6616275747969771,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__4.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.6398164878107484,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__4.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__4.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/llama/searchqa__nq__contrastive_logprob_recon__4.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.7924693033497056,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__4.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.7924693033497056,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__4.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7866928756650895,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__4.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7789293768638343,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__4.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__4.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__contrastive_logprob_recon__4.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.7468008405802053,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__4.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.7468008405802053,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__4.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7508371632126566,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__4.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7393218977977483,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__4.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__4.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__contrastive_logprob_recon__4.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.8048736167626447,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__4.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.8048736167626447,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__4.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7992967951598695,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__4.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7814898855646286,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__4.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__4.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__contrastive_logprob_recon__4.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,auroc,0.5930174033135951,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__llmsknow_probe__0.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__llmsknow_probe__0.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__llmsknow_probe__0.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,auroc,0.7009648404914595,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__llmsknow_probe__0.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__llmsknow_probe__0.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__llmsknow_probe__0.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,auroc,0.5437464536703844,,,runs/transfer_matrix_memmap/llama/searchqa__nq__llmsknow_probe__0.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__nq__llmsknow_probe__0.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/llama/searchqa__nq__llmsknow_probe__0.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,auroc,0.7614786632299311,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__llmsknow_probe__0.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__llmsknow_probe__0.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__llmsknow_probe__0.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,auroc,0.6762271275050828,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__llmsknow_probe__0.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__llmsknow_probe__0.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__llmsknow_probe__0.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,auroc,0.7368494057953839,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__llmsknow_probe__0.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__llmsknow_probe__0.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__llmsknow_probe__0.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,auroc,0.6102282195371054,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__llmsknow_probe__1.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__llmsknow_probe__1.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__llmsknow_probe__1.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,auroc,0.7164404012866293,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__llmsknow_probe__1.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__llmsknow_probe__1.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__llmsknow_probe__1.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,auroc,0.5523664597775224,,,runs/transfer_matrix_memmap/llama/searchqa__nq__llmsknow_probe__1.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__nq__llmsknow_probe__1.json
transfer,searchqa,nq,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/llama/searchqa__nq__llmsknow_probe__1.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,auroc,0.776788364004975,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__llmsknow_probe__1.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__llmsknow_probe__1.json
transfer,searchqa,popqa,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/llama/searchqa__popqa__llmsknow_probe__1.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,auroc,0.651265995797099,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__llmsknow_probe__1.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__llmsknow_probe__1.json
transfer,searchqa,sciq,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/llama/searchqa__sciq__llmsknow_probe__1.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,auroc,0.7402838154024476,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__llmsknow_probe__1.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__llmsknow_probe__1.json
transfer,searchqa,searchqa,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/llama/searchqa__searchqa__llmsknow_probe__1.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,auroc,0.5974615512697319,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__llmsknow_probe__2.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__llmsknow_probe__2.json
transfer,searchqa,hotpotqa,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/llama/searchqa__hotpotqa__llmsknow_probe__2.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,auroc,0.712511304497326,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__llmsknow_probe__2.json
transfer,searchqa,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,n_src_train,44963.0,,,runs/transfer_matrix_memmap/llama/searchqa__mmlu__llmsknow_probe__2.json
